Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price,最高温度,最低温度,AQI,风向,降水量,天气
Air India,06-06,Delhi,Cochin,DEL → AMD → BOM → COK,16:40,19:15 07 Jun,26h 35m,2 stops,No info,9653,39℃,30℃,0,北风2级,0.0,晴
Multiple carriers,05-18,Delhi,Cochin,DEL → BOM → COK,10:00,01:30 19 May,15h 30m,1 stop,No info,8073,40℃,29℃,0,西北风3级,0.0,多云晴
Jet Airways,06-27,Delhi,Cochin,DEL → NAG → BOM → COK,14:35,12:35 28 Jun,22h,2 stops,No info,13376,39℃,29℃,0,东风2级,4.83,多云雨
Multiple carriers,03-06,Delhi,Cochin,DEL → BOM → COK,08:25,18:50,10h 25m,1 stop,No info,15135,32℃,19℃,0,西风3级,0.0,晴
Jet Airways,06-01,Delhi,Cochin,DEL → IDR → BOM → COK,09:35,12:35 02 Jun,27h,2 stops,No info,13292,37℃,26℃,0,西北风3级,3.07,晴雨
IndiGo,03-09,Delhi,Cochin,DEL → HYD → COK,07:35,16:10,8h 35m,1 stop,No info,6674,31℃,20℃,0,东南风2级,0.0,多云晴
IndiGo,05-09,Delhi,Cochin,DEL → BOM → COK,17:30,01:30 10 May,8h,1 stop,No info,8330,38℃,27℃,0,西北风2级,0.0,晴
Multiple carriers,06-01,Delhi,Cochin,DEL → BOM → COK,06:40,19:00,12h 20m,1 stop,No info,11200,37℃,26℃,0,西北风3级,3.07,晴雨
Jet Airways,06-03,Delhi,Cochin,DEL → BOM → COK,10:00,12:35 04 Jun,26h 35m,1 stop,In-flight meal not included,10262,38℃,29℃,0,西北风2级,0.0,晴多云
Vistara,04-15,Delhi,Cochin,DEL → COK,14:40,17:50,3h 10m,non-stop,No info,6216,39℃,29℃,0,西风1级,0.0,晴
Jet Airways,06-27,Delhi,Cochin,DEL → ATQ → BOM → COK,08:10,12:35 28 Jun,28h 25m,2 stops,No info,14300,39℃,29℃,0,东风2级,4.83,多云雨
Jet Airways,06-09,Delhi,Cochin,DEL → BOM → COK,14:00,12:35 10 Jun,22h 35m,1 stop,In-flight meal not included,10262,41℃,33℃,0,西风3级,0.11,晴雨
SpiceJet,03-06,Delhi,Cochin,DEL → BLR → COK,16:35,22:50,6h 15m,1 stop,No info,7185,32℃,19℃,0,西风3级,0.0,晴
Jet Airways,06-01,Delhi,Cochin,DEL → BOM → COK,17:30,04:25 02 Jun,10h 55m,1 stop,No info,14714,37℃,26℃,0,西北风3级,3.07,晴雨
Jet Airways,03-06,Delhi,Cochin,DEL → BOM → COK,07:05,18:50,11h 45m,1 stop,No info,17234,32℃,19℃,0,西风3级,0.0,晴
Multiple carriers,06-12,Delhi,Cochin,DEL → GWL → IDR → BOM → COK,11:35,21:00,9h 25m,3 stops,No info,15629,41℃,34℃,0,西北风3级,0.0,晴
Multiple carriers,03-27,Delhi,Cochin,DEL → HYD → MAA → COK,07:05,21:20,14h 15m,2 stops,No info,6128,31℃,20℃,0,西北风2级,0.0,晴多云
Jet Airways,03-09,Delhi,Cochin,DEL → BOM → COK,16:00,04:25 10 Mar,12h 25m,1 stop,No info,16289,31℃,20℃,0,东南风2级,0.0,多云晴
Jet Airways,05-09,Delhi,Cochin,DEL → JAI → BOM → COK,05:30,19:00,13h 30m,2 stops,No info,15129,38℃,27℃,0,西北风2级,0.0,晴
IndiGo,06-27,Delhi,Cochin,DEL → BOM → COK,18:35,01:30 28 Jun,6h 55m,1 stop,No info,5883,39℃,29℃,0,东风2级,4.83,多云雨
Air India,03-03,Delhi,Cochin,DEL → BOM → COK,19:00,07:40 04 Mar,12h 40m,1 stop,No info,14777,33℃,20℃,0,西风2级,0.0,多云晴
Multiple carriers,03-03,Delhi,Cochin,DEL → BOM → COK,08:55,21:00,12h 5m,1 stop,No info,15147,33℃,20℃,0,西风2级,0.0,多云晴
Jet Airways,06-27,Delhi,Cochin,DEL → NAG → BOM → COK,06:45,12:35 28 Jun,29h 50m,2 stops,No info,13376,39℃,29℃,0,东风2级,4.83,多云雨
IndiGo,03-06,Delhi,Cochin,DEL → HYD → COK,04:55,16:10,11h 15m,1 stop,No info,6171,32℃,19℃,0,西风3级,0.0,晴
Multiple carriers,03-21,Delhi,Cochin,DEL → BOM → COK,10:20,19:15,8h 55m,1 stop,No info,7531,25℃,16℃,0,东北风2级,0.0,多云晴
Jet Airways,05-09,Delhi,Cochin,DEL → BOM → COK,15:00,04:25 10 May,13h 25m,1 stop,In-flight meal not included,12373,38℃,27℃,0,西北风2级,0.0,晴
Jet Airways,05-27,Delhi,Cochin,DEL → BOM → COK,07:05,12:35,5h 30m,1 stop,No info,16289,37℃,24℃,0,东南风3级,0.0,雨
Air India,06-27,Delhi,Cochin,DEL → JAI → BOM → COK,18:45,19:15 28 Jun,24h 30m,2 stops,No info,11942,39℃,29℃,0,东风2级,4.83,多云雨
Vistara,03-18,Delhi,Cochin,DEL → COK,14:55,17:50,2h 55m,non-stop,No info,5586,31℃,18℃,0,东南风2级,7.78,雨多云
Multiple carriers,06-24,Delhi,Cochin,DEL → BOM → COK,17:45,01:30 25 Jun,7h 45m,1 stop,In-flight meal not included,5797,41℃,33℃,0,东南风2级,0.0,雨
Multiple carriers,03-03,Delhi,Cochin,DEL → HYD → MAA → COK,07:10,21:20,14h 10m,2 stops,In-flight meal not included,8938,33℃,20℃,0,西风2级,0.0,多云晴
IndiGo,03-21,Delhi,Cochin,DEL → BOM → COK,07:30,15:30,8h,1 stop,No info,10208,25℃,16℃,0,东北风2级,0.0,多云晴
Multiple carriers,06-03,Delhi,Cochin,DEL → BOM → COK,11:25,19:15,7h 50m,1 stop,No info,7354,38℃,29℃,0,西北风2级,0.0,晴多云
Jet Airways,06-15,Delhi,Cochin,DEL → BOM → COK,20:55,12:35 16 Jun,15h 40m,1 stop,In-flight meal not included,10262,40℃,32℃,0,西北风3级,0.0,多云
Jet Airways,05-09,Delhi,Cochin,DEL → BOM → COK,17:30,12:35 10 May,19h 5m,1 stop,In-flight meal not included,12373,38℃,27℃,0,西北风2级,0.0,晴
Multiple carriers,06-15,Delhi,Cochin,DEL → BOM → COK,16:00,01:30 16 Jun,9h 30m,1 stop,In-flight meal not included,10196,40℃,32℃,0,西北风3级,0.0,多云
IndiGo,04-15,Delhi,Cochin,DEL → BOM → COK,16:00,21:00,5h,1 stop,No info,5947,39℃,29℃,0,西风1级,0.0,晴
Multiple carriers,06-01,Delhi,Cochin,DEL → BOM → COK,11:40,19:15,7h 35m,1 stop,No info,10261,37℃,26℃,0,西北风3级,3.07,晴雨
Jet Airways,06-06,Delhi,Cochin,DEL → BOM → COK,10:00,04:25 07 Jun,18h 25m,1 stop,No info,14714,39℃,30℃,0,北风2级,0.0,晴
Jet Airways,06-24,Delhi,Cochin,DEL → BOM → COK,21:50,04:25 25 Jun,6h 35m,1 stop,No info,14714,41℃,33℃,0,东南风2级,0.0,雨
Multiple carriers,06-06,Delhi,Cochin,DEL → BOM → COK,08:00,19:00,11h,1 stop,No info,12192,39℃,30℃,0,北风2级,0.0,晴
IndiGo,03-27,Delhi,Cochin,DEL → MAA → COK,02:05,07:25,5h 20m,1 stop,No info,4744,31℃,20℃,0,西北风2级,0.0,晴多云
Jet Airways,03-09,Delhi,Cochin,DEL → BOM → COK,00:20,04:25 10 Mar,28h 5m,1 stop,No info,15029,31℃,20℃,0,东南风2级,0.0,多云晴
Multiple carriers,03-27,Delhi,Cochin,DEL → BOM → COK,04:00,13:20,9h 20m,1 stop,No info,6305,31℃,20℃,0,西北风2级,0.0,晴多云
IndiGo,03-27,Delhi,Cochin,DEL → BLR → COK,02:00,07:45,5h 45m,1 stop,No info,5733,31℃,20℃,0,西北风2级,0.0,晴多云
Multiple carriers,05-15,Delhi,Cochin,DEL → BOM → COK,06:00,21:00,15h,1 stop,No info,7670,41℃,32℃,0,西风3级,0.0,晴
Jet Airways,06-27,Delhi,Cochin,DEL → AMD → BOM → COK,19:10,19:00 28 Jun,23h 50m,2 stops,No info,12819,39℃,29℃,0,东风2级,4.83,多云雨
IndiGo,05-09,Delhi,Cochin,DEL → BOM → COK,04:55,21:00,16h 5m,1 stop,No info,6979,38℃,27℃,0,西北风2级,0.0,晴
Air India,03-09,Delhi,Cochin,DEL → BHO → BOM → COK,20:00,19:15 10 Mar,23h 15m,2 stops,No info,16111,31℃,20℃,0,东南风2级,0.0,多云晴
Air India,06-09,Delhi,Cochin,DEL → GOI → BOM → COK,22:00,19:15 10 Jun,21h 15m,2 stops,No info,10651,41℃,33℃,0,西风3级,0.11,晴雨
IndiGo,05-27,Delhi,Cochin,DEL → HYD → COK,05:05,16:10,11h 5m,1 stop,No info,6600,37℃,24℃,0,东南风3级,0.0,雨
Jet Airways,06-12,Delhi,Cochin,DEL → NAG → BOM → COK,14:35,12:35 13 Jun,22h,2 stops,In-flight meal not included,10919,41℃,34℃,0,西北风3级,0.0,晴
Jet Airways,05-09,Delhi,Cochin,DEL → AMD → BOM → COK,23:05,19:00 10 May,19h 55m,2 stops,No info,15129,38℃,27℃,0,西北风2级,0.0,晴
IndiGo,05-09,Delhi,Cochin,DEL → BOM → COK,20:25,01:30 10 May,5h 5m,1 stop,No info,7255,38℃,27℃,0,西北风2级,0.0,晴
Multiple carriers,03-21,Delhi,Cochin,DEL → BOM → COK,07:05,13:20,6h 15m,1 stop,No info,14486,25℃,16℃,0,东北风2级,0.0,多云晴
GoAir,04-21,Delhi,Cochin,DEL → BOM → COK,07:00,12:55,5h 55m,1 stop,No info,6591,37℃,26℃,0,北风2级,0.0,多云晴
Jet Airways,06-01,Delhi,Cochin,DEL → BOM → COK,15:00,12:35 02 Jun,21h 35m,1 stop,In-flight meal not included,10262,37℃,26℃,0,西北风3级,3.07,晴雨
Jet Airways,06-03,Delhi,Cochin,DEL → BOM → COK,17:30,19:00 04 Jun,25h 30m,1 stop,No info,14714,38℃,29℃,0,西北风2级,0.0,晴多云
Jet Airways,06-12,Delhi,Cochin,DEL → JAI → BOM → COK,19:30,12:35 13 Jun,17h 5m,2 stops,In-flight meal not included,10368,41℃,34℃,0,西北风3级,0.0,晴
IndiGo,06-09,Delhi,Cochin,DEL → BLR → COK,02:00,07:45,5h 45m,1 stop,No info,6386,41℃,33℃,0,西风3级,0.11,晴雨
Multiple carriers,06-01,Delhi,Cochin,DEL → BOM → COK,13:00,21:00,8h,1 stop,No info,13587,37℃,26℃,0,西北风3级,3.07,晴雨
IndiGo,03-27,Delhi,Cochin,DEL → BOM → COK,07:30,13:20,5h 50m,1 stop,No info,8227,31℃,20℃,0,西北风2级,0.0,晴多云
Multiple carriers,06-12,Delhi,Cochin,DEL → BOM → COK,16:00,01:30 13 Jun,9h 30m,1 stop,No info,13377,41℃,34℃,0,西北风3级,0.0,晴
Jet Airways,06-24,Delhi,Cochin,DEL → BOM → COK,21:50,19:00 25 Jun,21h 10m,1 stop,In-flight meal not included,10262,41℃,33℃,0,东南风2级,0.0,雨
Multiple carriers,03-21,Delhi,Cochin,DEL → HYD → COK,07:05,22:20,15h 15m,1 stop,No info,6717,25℃,16℃,0,东北风2级,0.0,多云晴
Multiple carriers,06-24,Delhi,Cochin,DEL → BOM → COK,08:30,19:00,10h 30m,1 stop,No info,10877,41℃,33℃,0,东南风2级,0.0,雨
Multiple carriers,03-27,Delhi,Cochin,DEL → BOM → COK,11:40,21:00,9h 20m,1 stop,No info,6637,31℃,20℃,0,西北风2级,0.0,晴多云
IndiGo,06-03,Delhi,Cochin,DEL → HYD → COK,07:35,12:10,4h 35m,1 stop,No info,6069,38℃,29℃,0,西北风2级,0.0,晴多云
Jet Airways,05-09,Delhi,Cochin,DEL → BOM → COK,11:30,19:00,7h 30m,1 stop,No info,15554,38℃,27℃,0,西北风2级,0.0,晴
Air India,05-18,Delhi,Cochin,DEL → JAI → BOM → COK,18:45,19:15 19 May,24h 30m,2 stops,No info,12940,40℃,29℃,0,西北风3级,0.0,多云晴
Jet Airways,06-12,Delhi,Cochin,DEL → BOM → COK,07:05,19:00,11h 55m,1 stop,In-flight meal not included,15190,41℃,34℃,0,西北风3级,0.0,晴
Jet Airways,04-09,Delhi,Cochin,DEL → BOM → COK,20:55,12:35 10 Apr,15h 40m,1 stop,No info,11822,36℃,24℃,0,西北风2级,0.0,晴
Multiple carriers,05-09,Delhi,Cochin,DEL → BOM → COK,15:00,01:30 10 May,10h 30m,1 stop,No info,15078,38℃,27℃,0,西北风2级,0.0,晴
IndiGo,03-21,Delhi,Cochin,DEL → BOM → COK,15:00,01:35 22 Mar,10h 35m,1 stop,No info,7006,25℃,16℃,0,东北风2级,0.0,多云晴
Air India,03-09,Delhi,Cochin,DEL → HYD → BOM → COK,21:30,19:15 10 Mar,21h 45m,2 stops,No info,11762,31℃,20℃,0,东南风2级,0.0,多云晴
Jet Airways,05-27,Delhi,Cochin,DEL → BOM → COK,17:30,04:25 28 May,10h 55m,1 stop,In-flight meal not included,12898,37℃,24℃,0,东南风3级,0.0,雨
SpiceJet,06-06,Delhi,Cochin,DEL → MAA → COK,15:45,22:05,6h 20m,1 stop,No info,5583,39℃,30℃,0,北风2级,0.0,晴
Jet Airways,06-06,Delhi,Cochin,DEL → BOM → COK,11:30,19:00,7h 30m,1 stop,In-flight meal not included,10262,39℃,30℃,0,北风2级,0.0,晴
Jet Airways,05-21,Delhi,Cochin,DEL → JAI → BOM → COK,05:30,04:25 22 May,22h 55m,2 stops,No info,15129,43℃,33℃,0,西北风3级,0.0,晴多云
Jet Airways,05-09,Delhi,Cochin,DEL → IDR → BOM → COK,09:35,12:35 10 May,27h,2 stops,No info,14657,38℃,27℃,0,西北风2级,0.0,晴
IndiGo,06-03,Delhi,Cochin,DEL → HYD → COK,05:05,16:10,11h 5m,1 stop,No info,6818,38℃,29℃,0,西北风2级,0.0,晴多云
Air India,05-15,Delhi,Cochin,DEL → NAG → BOM → COK,05:55,07:40 16 May,25h 45m,2 stops,No info,11543,41℃,32℃,0,西风3级,0.0,晴
Jet Airways,05-21,Delhi,Cochin,DEL → BOM → COK,16:00,12:35 22 May,20h 35m,1 stop,In-flight meal not included,12898,43℃,33℃,0,西北风3级,0.0,晴多云
Multiple carriers,06-12,Delhi,Cochin,DEL → BOM → COK,10:00,19:15,9h 15m,1 stop,No info,14848,41℃,34℃,0,西北风3级,0.0,晴
Multiple carriers,05-18,Delhi,Cochin,DEL → BOM → COK,19:00,01:30 19 May,6h 30m,1 stop,No info,8283,40℃,29℃,0,西北风3级,0.0,多云晴
Multiple carriers,05-18,Delhi,Cochin,DEL → BOM → COK,11:40,01:30 19 May,13h 50m,1 stop,No info,8405,40℃,29℃,0,西北风3级,0.0,多云晴
Jet Airways,03-03,Delhi,Cochin,DEL → BHO → BOM → COK,05:40,04:25 04 Mar,22h 45m,2 stops,No info,19266,33℃,20℃,0,西风2级,0.0,多云晴
Air India,03-06,Delhi,Cochin,DEL → BLR → COK,17:40,08:15 07 Mar,14h 35m,1 stop,No info,11038,32℃,19℃,0,西风3级,0.0,晴
IndiGo,04-09,Delhi,Cochin,DEL → BOM → COK,18:35,01:30 10 Apr,6h 55m,1 stop,No info,6573,36℃,24℃,0,西北风2级,0.0,晴
Jet Airways,06-24,Delhi,Cochin,DEL → AMD → BOM → COK,23:05,19:00 25 Jun,19h 55m,2 stops,No info,12819,41℃,33℃,0,东南风2级,0.0,雨
Jet Airways,05-21,Delhi,Cochin,DEL → JAI → BOM → COK,09:40,04:25 22 May,18h 45m,2 stops,No info,15129,43℃,33℃,0,西北风3级,0.0,晴多云
Multiple carriers,05-09,Delhi,Cochin,DEL → BOM → COK,06:00,19:00,13h,1 stop,No info,9794,38℃,27℃,0,西北风2级,0.0,晴
Multiple carriers,06-01,Delhi,Cochin,DEL → BOM → COK,17:30,01:30 02 Jun,8h,1 stop,No info,13377,37℃,26℃,0,西北风3级,3.07,晴雨
IndiGo,05-09,Delhi,Cochin,DEL → HYD → COK,06:50,22:30,15h 40m,1 stop,No info,6734,38℃,27℃,0,西北风2级,0.0,晴
Multiple carriers,03-03,Delhi,Cochin,DEL → BOM → COK,08:00,21:00,13h,1 stop,No info,17057,33℃,20℃,0,西风2级,0.0,多云晴
SpiceJet,06-24,Delhi,Cochin,DEL → PNQ → COK,08:45,13:15,4h 30m,1 stop,No check-in baggage included,4760,41℃,33℃,0,东南风2级,0.0,雨
Jet Airways,04-03,Delhi,Cochin,DEL → COK,11:00,14:15,3h 15m,non-stop,In-flight meal not included,4886,35℃,22℃,0,北风2级,0.0,晴多云
Multiple carriers,05-24,Delhi,Cochin,DEL → BOM → COK,09:00,19:00,10h,1 stop,No info,10197,39℃,24℃,0,西南风3级,1.5,多云雨
Jet Airways,03-03,Delhi,Cochin,DEL → BOM → COK,09:55,18:50,8h 55m,1 stop,No info,18550,33℃,20℃,0,西风2级,0.0,多云晴
Air India,04-09,Delhi,Cochin,DEL → COK,05:10,08:00,2h 50m,non-stop,No info,4729,36℃,24℃,0,西北风2级,0.0,晴
Air India,03-03,Delhi,Cochin,DEL → COK,05:10,08:00,2h 50m,non-stop,No info,7931,33℃,20℃,0,西风2级,0.0,多云晴
Jet Airways,05-21,Delhi,Cochin,DEL → BOM → COK,11:30,12:35 22 May,25h 5m,1 stop,In-flight meal not included,12898,43℃,33℃,0,西北风3级,0.0,晴多云
Jet Airways,03-09,Delhi,Cochin,DEL → BOM → COK,06:50,04:25 10 Mar,21h 35m,1 stop,No info,16289,31℃,20℃,0,东南风2级,0.0,多云晴
Jet Airways,06-03,Delhi,Cochin,DEL → IDR → BOM → COK,21:25,19:00 04 Jun,21h 35m,2 stops,No info,13292,38℃,29℃,0,西北风2级,0.0,晴多云
Multiple carriers,05-27,Delhi,Cochin,DEL → BOM → COK,08:00,21:00,13h,1 stop,No info,7618,37℃,24℃,0,东南风3级,0.0,雨
Multiple carriers,06-15,Delhi,Cochin,DEL → BOM → COK,18:15,01:30 16 Jun,7h 15m,1 stop,No info,13377,40℃,32℃,0,西北风3级,0.0,多云
Multiple carriers,06-24,Delhi,Cochin,DEL → BOM → COK,11:40,19:15,7h 35m,1 stop,In-flight meal not included,7268,41℃,33℃,0,东南风2级,0.0,雨
Multiple carriers,06-06,Delhi,Cochin,DEL → BOM → COK,13:00,01:30 07 Jun,12h 30m,1 stop,No info,7198,39℃,30℃,0,北风2级,0.0,晴
Jet Airways,03-21,Delhi,Cochin,DEL → BOM → COK,08:00,18:50,10h 50m,1 stop,In-flight meal not included,6540,25℃,16℃,0,东北风2级,0.0,多云晴
Air Asia,05-15,Delhi,Cochin,DEL → BLR → COK,16:45,22:25,5h 40m,1 stop,No info,6752,41℃,32℃,0,西风3级,0.0,晴
Jet Airways,06-06,Delhi,Cochin,DEL → BOM → COK,02:15,04:25 07 Jun,26h 10m,1 stop,In-flight meal not included,10262,39℃,30℃,0,北风2级,0.0,晴
IndiGo,06-01,Delhi,Cochin,DEL → BOM → COK,20:25,01:30 02 Jun,5h 5m,1 stop,No info,6593,37℃,26℃,0,西北风3级,3.07,晴雨
Jet Airways,03-09,Delhi,Cochin,DEL → BOM → COK,19:15,18:50 10 Mar,23h 35m,1 stop,No info,16289,31℃,20℃,0,东南风2级,0.0,多云晴
Multiple carriers,06-12,Delhi,Cochin,DEL → BOM → COK,14:00,21:00,7h,1 stop,No info,13587,41℃,34℃,0,西北风3级,0.0,晴
Air Asia,06-15,Delhi,Cochin,DEL → BLR → COK,20:45,07:10 16 Jun,10h 25m,1 stop,No info,6253,40℃,32℃,0,西北风3级,0.0,多云
Multiple carriers,03-27,Delhi,Cochin,DEL → BOM → COK,11:30,18:50,7h 20m,1 stop,No info,11200,31℃,20℃,0,西北风2级,0.0,晴多云
Air India,04-27,Delhi,Cochin,DEL → COK,18:05,21:10,3h 5m,non-stop,No info,5411,38℃,27℃,0,东南风2级,0.0,多云
Air India,06-15,Delhi,Cochin,DEL → HYD → BOM → COK,13:15,19:15 16 Jun,30h,2 stops,No info,12182,40℃,32℃,0,西北风3级,0.0,多云
Vistara,03-06,Delhi,Cochin,DEL → COK,14:55,17:50,2h 55m,non-stop,No info,8001,32℃,19℃,0,西风3级,0.0,晴
Jet Airways,06-27,Delhi,Cochin,DEL → BOM → COK,22:50,19:00 28 Jun,20h 10m,1 stop,In-flight meal not included,10262,39℃,29℃,0,东风2级,4.83,多云雨
Jet Airways,03-27,Delhi,Cochin,DEL → IDR → BOM → COK,05:25,18:50,13h 25m,2 stops,In-flight meal not included,9254,31℃,20℃,0,西北风2级,0.0,晴多云
Air India,05-18,Delhi,Cochin,DEL → BOM → COK,10:00,07:40 19 May,21h 40m,1 stop,No info,8372,40℃,29℃,0,西北风3级,0.0,多云晴
Multiple carriers,06-24,Delhi,Cochin,DEL → BOM → COK,10:00,21:00,11h,1 stop,No info,13587,41℃,33℃,0,东南风2级,0.0,雨
Jet Airways,05-18,Delhi,Cochin,DEL → BOM → COK,20:55,04:25 19 May,7h 30m,1 stop,No info,15554,40℃,29℃,0,西北风3级,0.0,多云晴
Air India,05-18,Delhi,Cochin,DEL → BLR → COK,09:45,23:00,13h 15m,1 stop,No info,8907,40℃,29℃,0,西北风3级,0.0,多云晴
IndiGo,06-15,Delhi,Cochin,DEL → HYD → COK,08:35,22:30,13h 55m,1 stop,No info,6442,40℃,32℃,0,西北风3级,0.0,多云
Air India,05-15,Delhi,Cochin,DEL → JDH → BOM → COK,12:55,19:15 16 May,30h 20m,2 stops,No info,13486,41℃,32℃,0,西风3级,0.0,晴
Jet Airways,03-06,Delhi,Cochin,DEL → UDR → BOM → COK,17:55,04:25 08 Mar,34h 30m,2 stops,In-flight meal not included,15812,32℃,19℃,0,西风3级,0.0,晴
Air India,04-24,Delhi,Cochin,DEL → COK,18:05,21:10,3h 5m,non-stop,No info,5201,35℃,24℃,0,东风2级,0.0,多云晴
IndiGo,03-03,Delhi,Cochin,DEL → HYD → MAA → COK,07:35,21:20,13h 45m,2 stops,No info,9413,33℃,20℃,0,西风2级,0.0,多云晴
Air India,06-06,Delhi,Cochin,DEL → CCU → BOM → COK,20:15,19:15 07 Jun,23h,2 stops,No info,13591,39℃,30℃,0,北风2级,0.0,晴
Jet Airways,03-09,Delhi,Cochin,DEL → BOM → COK,16:00,18:50 10 Mar,26h 50m,1 stop,In-flight meal not included,14053,31℃,20℃,0,东南风2级,0.0,多云晴
Multiple carriers,05-15,Delhi,Cochin,DEL → BOM → COK,17:30,01:30 16 May,8h,1 stop,No info,13727,41℃,32℃,0,西风3级,0.0,晴
Multiple carriers,06-24,Delhi,Cochin,DEL → BOM → COK,13:00,21:00,8h,1 stop,No info,7408,41℃,33℃,0,东南风2级,0.0,雨
Air India,06-03,Delhi,Cochin,DEL → UDR → BOM → COK,13:20,07:40 04 Jun,18h 20m,2 stops,No info,11911,38℃,29℃,0,西北风2级,0.0,晴多云
Jet Airways,06-06,Delhi,Cochin,DEL → IDR → BOM → COK,21:25,12:35 07 Jun,15h 10m,2 stops,In-flight meal not included,11270,39℃,30℃,0,北风2级,0.0,晴
Air Asia,06-24,Delhi,Cochin,DEL → BLR → COK,20:45,06:35 25 Jun,9h 50m,1 stop,No info,6152,41℃,33℃,0,东南风2级,0.0,雨
Jet Airways,03-27,Delhi,Cochin,DEL → BOM → COK,08:00,04:25 28 Mar,20h 25m,1 stop,No info,12452,31℃,20℃,0,西北风2级,0.0,晴多云
IndiGo,05-18,Delhi,Cochin,DEL → HYD → COK,11:55,22:30,10h 35m,1 stop,No info,8216,40℃,29℃,0,西北风3级,0.0,多云晴
Multiple carriers,03-06,Delhi,Cochin,DEL → HYD → MAA → COK,07:05,21:20,14h 15m,2 stops,No info,7084,32℃,19℃,0,西风3级,0.0,晴
Multiple carriers,05-09,Delhi,Cochin,DEL → BOM → COK,04:55,19:15,14h 20m,1 stop,No info,7575,38℃,27℃,0,西北风2级,0.0,晴
Multiple carriers,05-18,Delhi,Cochin,DEL → BOM → COK,13:00,21:00,8h,1 stop,No info,9385,40℃,29℃,0,西北风3级,0.0,多云晴
IndiGo,06-12,Delhi,Cochin,DEL → BOM → COK,20:25,01:30 13 Jun,5h 5m,1 stop,No info,5058,41℃,34℃,0,西北风3级,0.0,晴
Multiple carriers Premium economy,03-21,Delhi,Cochin,DEL → BOM → COK,06:00,13:20,7h 20m,1 stop,No info,11269,25℃,16℃,0,东北风2级,0.0,多云晴
Multiple carriers,04-09,Delhi,Cochin,DEL → BOM → COK,19:00,01:30 10 Apr,6h 30m,1 stop,No info,7363,36℃,24℃,0,西北风2级,0.0,晴
Air India,03-09,Delhi,Cochin,DEL → HYD → BOM → COK,21:30,19:15 10 Mar,21h 45m,2 stops,No info,11762,31℃,20℃,0,东南风2级,0.0,多云晴
Jet Airways,03-06,Delhi,Cochin,DEL → BOM → COK,15:05,04:25 07 Mar,13h 20m,1 stop,No info,15764,32℃,19℃,0,西风3级,0.0,晴
Jet Airways,06-12,Delhi,Cochin,DEL → BOM → COK,10:00,04:25 13 Jun,18h 25m,1 stop,In-flight meal not included,10262,41℃,34℃,0,西北风3级,0.0,晴
Jet Airways,06-03,Delhi,Cochin,DEL → NAG → BOM → COK,14:35,12:35 04 Jun,22h,2 stops,In-flight meal not included,10919,38℃,29℃,0,西北风2级,0.0,晴多云
Jet Airways,06-15,Delhi,Cochin,DEL → BOM → COK,17:30,19:00 16 Jun,25h 30m,1 stop,In-flight meal not included,10262,40℃,32℃,0,西北风3级,0.0,多云
Jet Airways,05-27,Delhi,Cochin,DEL → BOM → COK,14:00,04:25 28 May,14h 25m,1 stop,In-flight meal not included,12898,37℃,24℃,0,东南风3级,0.0,雨
Air India,06-12,Delhi,Cochin,DEL → BLR → COK,17:40,08:15 13 Jun,14h 35m,1 stop,No info,8991,41℃,34℃,0,西北风3级,0.0,晴
SpiceJet,05-15,Delhi,Cochin,DEL → BLR → COK,17:55,22:50,4h 55m,1 stop,No info,5409,41℃,32℃,0,西风3级,0.0,晴
IndiGo,04-27,Delhi,Cochin,DEL → HYD → COK,08:35,16:10,7h 35m,1 stop,No info,6442,38℃,27℃,0,东南风2级,0.0,多云
IndiGo,03-21,Delhi,Cochin,DEL → HYD → MAA → COK,06:40,21:20,14h 40m,2 stops,No info,6494,25℃,16℃,0,东北风2级,0.0,多云晴
Multiple carriers,06-24,Delhi,Cochin,DEL → BOM → COK,17:00,01:30 25 Jun,8h 30m,1 stop,No info,7198,41℃,33℃,0,东南风2级,0.0,雨
Multiple carriers,06-27,Delhi,Cochin,DEL → BOM → COK,06:00,19:00,13h,1 stop,In-flight meal not included,10791,39℃,29℃,0,东风2级,4.83,多云雨
Air India,04-27,Delhi,Cochin,DEL → TRV → COK,05:15,06:50 28 Apr,25h 35m,1 stop,No info,6587,38℃,27℃,0,东南风2级,0.0,多云
Air India,05-15,Delhi,Cochin,DEL → JAI → BOM → COK,18:45,19:15 16 May,24h 30m,2 stops,No info,13307,41℃,32℃,0,西风3级,0.0,晴
Multiple carriers,05-09,Delhi,Cochin,DEL → BOM → COK,09:00,19:00,10h,1 stop,No info,10197,38℃,27℃,0,西北风2级,0.0,晴
